MUNICIPIO,NOMBRE_MUNICIPIO,SECCION,CASILLA,NOMINAL,PAN,PRI,PRD,PVEM,PT,MC,PANAL,MORENA,PES,PAN_MC,PT_MORENA_PES,PT_MORENA,PT_PES,MORENA_PES,INDEPENDIENTE_1,INDEPENDIENTE_2,INDEPENDIENTE_3,INDEPENDIENTE_4,INDEPENDIENTE_5,INDEPENDIENTE_6,INDEPENDIENTE_7,INDEPENDIENTE_8,INDEPENDIENTE_9,INDEPENDIENTE_10,INDEPENDIENTE_11,INDEPENDIENTE_12,INDEPENDIENTE_13,INDEPENDIENTE_14,INDEPENDIENTE_15,INDEPENDIENTE_16,NO_REG,NULOS
6,BACHINIVA,101,B1,411,51,33,2,0,10,37,0,97,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7,BALLEZA,102,B1,631,46,228,0,0,10,6,0,109,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
7,BALLEZA,102,C1,631,41,247,0,0,1,3,0,111,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
7,BALLEZA,103,B1,421,20,154,0,0,6,3,0,76,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7,BALLEZA,103,C1,420,19,135,0,0,5,0,0,87,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7,BALLEZA,104,B1,524,19,243,0,0,7,0,0,83,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
7,BALLEZA,105,B1,553,19,160,0,0,8,0,0,84,7,1,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
7,BALLEZA,106,B1,624,16,258,0,0,3,4,0,82,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
7,BALLEZA,106,C1,623,13,286,0,0,5,3,0,78,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
7,BALLEZA,107,B1,648,26,186,0,0,9,1,0,156,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
7,BALLEZA,108,B1,555,21,209,0,0,7,2,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
7,BALLEZA,109,B1,340,21,124,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
7,BALLEZA,110,B1,521,78,175,0,0,5,3,0,85,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16
7,BALLEZA,110,C1,521,42,239,0,0,0,0,0,61,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
7,BALLEZA,111,B1,560,109,210,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
7,BALLEZA,111,C1,559,106,208,0,0,3,7,0,49,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7,BALLEZA,112,B1,484,56,217,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7,BALLEZA,113,B1,480,9,237,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
7,BALLEZA,113,C1,480,12,294,0,0,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7,BALLEZA,113,E1,725,79,148,0,0,0,6,0,146,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
7,BALLEZA,114,B1,606,58,194,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
7,BALLEZA,114,C1,605,40,219,0,0,6,0,0,154,3,1,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7,BALLEZA,114,C2,605,37,212,0,0,6,0,0,150,4,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
7,BALLEZA,115,B1,456,29,187,0,0,3,1,0,54,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
7,BALLEZA,115,E1,496,23,219,0,0,7,3,0,60,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8,BATOPILAS DE MANUEL GOMEZ MORIN,116,B1,620,111,172,8,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
8,BATOPILAS DE MANUEL GOMEZ MORIN,116,C1,619,108,147,4,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
8,BATOPILAS DE MANUEL GOMEZ MORIN,117,B1,496,83,112,8,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
8,BATOPILAS DE MANUEL GOMEZ MORIN,117,C1,495,96,105,6,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
8,BATOPILAS DE MANUEL GOMEZ MORIN,118,B1,195,19,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8,BATOPILAS DE MANUEL GOMEZ MORIN,119,B1,488,69,55,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
8,BATOPILAS DE MANUEL GOMEZ MORIN,119,C1,488,94,34,7,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
8,BATOPILAS DE MANUEL GOMEZ MORIN,120,B1,384,37,65,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
8,BATOPILAS DE MANUEL GOMEZ MORIN,121,B1,480,93,46,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
8,BATOPILAS DE MANUEL GOMEZ MORIN,121,C1,480,88,52,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
8,BATOPILAS DE MANUEL GOMEZ MORIN,122,B1,638,73,136,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
8,BATOPILAS DE MANUEL GOMEZ MORIN,123,B1,437,62,124,4,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
8,BATOPILAS DE MANUEL GOMEZ MORIN,123,C1,437,39,100,5,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
8,BATOPILAS DE MANUEL GOMEZ MORIN,124,B1,469,31,126,3,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
8,BATOPILAS DE MANUEL GOMEZ MORIN,125,B1,465,84,103,6,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
8,BATOPILAS DE MANUEL GOMEZ MORIN,125,C1,465,87,100,4,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
8,BATOPILAS DE MANUEL GOMEZ MORIN,126,B1,535,28,181,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
9,BOCOYNA,127,B1,236,20,68,0,0,1,41,1,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9,BOCOYNA,128,B1,701,36,214,0,1,1,132,7,66,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
9,BOCOYNA,129,B1,644,34,76,1,0,8,234,4,45,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
9,BOCOYNA,129,C1,644,48,83,2,1,1,186,1,60,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
9,BOCOYNA,130,B1,553,36,60,1,0,2,196,0,44,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
9,BOCOYNA,130,C1,553,40,88,1,1,1,172,0,48,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
9,BOCOYNA,130,C2,553,32,77,0,1,1,182,2,45,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
9,BOCOYNA,131,B1,439,51,42,1,0,2,135,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9,BOCOYNA,131,C1,438,55,68,1,1,0,109,2,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,BOCOYNA,132,B1,678,53,71,0,0,3,202,1,84,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
9,BOCOYNA,132,C1,677,57,81,1,1,5,191,2,88,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
9,BOCOYNA,133,B1,652,54,106,2,0,2,204,3,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
9,BOCOYNA,133,C1,651,48,99,1,2,1,182,3,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
9,BOCOYNA,134,B1,542,36,95,0,0,0,153,3,57,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
9,BOCOYNA,134,C1,542,44,71,0,1,2,145,3,85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
9,BOCOYNA,135,B1,712,24,127,1,4,0,186,12,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
9,BOCOYNA,135,C1,712,24,114,0,0,0,189,11,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26
9,BOCOYNA,136,B1,546,22,103,2,1,1,122,6,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
9,BOCOYNA,136,C1,545,19,112,3,0,3,138,13,62,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
9,BOCOYNA,136,C2,545,24,118,2,1,4,124,13,69,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
9,BOCOYNA,136,S1,750,2,6,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,BOCOYNA,137,B1,633,31,138,4,1,5,104,13,81,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38
9,BOCOYNA,137,C1,633,15,122,0,1,6,108,7,72,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
9,BOCOYNA,137,C2,632,18,121,0,3,4,130,9,81,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
9,BOCOYNA,137,C3,632,22,124,4,4,3,111,8,70,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
9,BOCOYNA,138,B1,330,40,33,2,1,4,99,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
9,BOCOYNA,139,B1,207,15,30,1,0,3,45,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
9,BOCOYNA,139,E1,237,11,61,3,1,1,54,1,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
9,BOCOYNA,140,B1,204,21,48,2,1,3,30,0,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
9,BOCOYNA,140,E1,253,38,36,1,0,3,35,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
9,BOCOYNA,141,B1,489,40,54,1,4,0,73,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
9,BOCOYNA,142,B1,354,30,83,0,1,1,74,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
9,BOCOYNA,143,B1,120,13,37,0,0,0,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,BOCOYNA,143,E1,183,9,42,0,0,0,47,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9,BOCOYNA,144,B1,623,62,116,3,2,4,97,3,84,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
9,BOCOYNA,144,C1,622,78,126,2,3,5,107,4,49,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
9,BOCOYNA,145,B1,410,46,81,1,2,9,69,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
9,BOCOYNA,145,C1,409,38,67,2,2,8,58,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
9,BOCOYNA,146,B1,440,33,78,2,1,5,111,5,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
9,BOCOYNA,146,C1,439,19,83,2,1,8,114,3,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
9,BOCOYNA,147,B1,721,9,217,2,0,4,96,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46
9,BOCOYNA,148,B1,491,27,96,2,2,5,66,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
10,BUENAVENTURA,149,B1,600,97,150,0,0,12,17,0,83,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10,BUENAVENTURA,150,B1,562,96,95,0,0,16,3,0,101,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
10,BUENAVENTURA,151,B1,662,105,130,0,0,19,3,0,131,7,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10,BUENAVENTURA,152,B1,538,111,121,0,0,19,5,0,82,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10,BUENAVENTURA,153,B1,699,127,126,0,0,26,2,0,108,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10,BUENAVENTURA,153,C1,699,109,149,0,0,25,3,0,101,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,BUENAVENTURA,154,B1,459,71,85,0,0,18,6,0,73,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,BUENAVENTURA,155,B1,293,25,56,0,0,13,4,0,72,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10,BUENAVENTURA,156,B1,548,63,86,0,0,27,5,0,75,9,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10,BUENAVENTURA,156,C1,547,69,93,0,0,27,6,0,107,11,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10,BUENAVENTURA,157,B1,518,150,82,0,0,3,5,0,27,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
10,BUENAVENTURA,157,C1,517,181,82,0,0,4,5,0,21,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
10,BUENAVENTURA,158,B1,463,145,102,0,0,3,9,0,14,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10,BUENAVENTURA,158,C1,463,131,86,0,0,5,7,0,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
10,BUENAVENTURA,159,B1,463,160,113,0,0,6,7,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10,BUENAVENTURA,160,B1,416,104,98,0,0,3,5,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,BUENAVENTURA,160,C1,416,106,89,0,0,6,4,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10,BUENAVENTURA,161,B1,460,121,113,0,0,3,7,0,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10,BUENAVENTURA,161,C1,459,112,112,0,0,8,0,0,24,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,BUENAVENTURA,162,B1,458,143,126,0,0,1,5,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10,BUENAVENTURA,163,B1,569,148,181,0,0,1,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10,BUENAVENTURA,164,B1,399,114,110,0,0,6,1,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10,BUENAVENTURA,164,C1,399,88,119,0,0,1,6,0,18,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10,BUENAVENTURA,165,B1,167,33,60,0,0,3,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,BUENAVENTURA,166,B1,509,80,173,0,0,3,5,0,24,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
10,BUENAVENTURA,167,B1,530,114,146,0,0,7,8,0,26,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
10,BUENAVENTURA,167,C1,530,124,120,0,0,13,12,0,30,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
10,BUENAVENTURA,168,B1,449,116,117,0,0,2,2,0,34,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,BUENAVENTURA,168,C1,449,114,89,0,0,8,3,0,21,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
10,BUENAVENTURA,169,B1,448,29,34,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,BUENAVENTURA,170,B1,429,34,22,0,0,5,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10,BUENAVENTURA,170,C1,428,19,27,0,0,5,1,0,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10,BUENAVENTURA,171,B1,217,51,57,0,0,4,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10,BUENAVENTURA,172,B1,616,87,119,0,0,25,14,0,86,11,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10,BUENAVENTURA,172,C1,616,71,123,0,0,17,10,0,121,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10,BUENAVENTURA,173,B1,364,63,60,0,0,32,5,0,54,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,BUENAVENTURA,173,E1,345,75,79,0,0,13,3,0,58,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUENAVENTURA,174,B1,722,182,227,0,0,9,9,0,28,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11,CAMARGO,175,B1,248,94,34,0,0,0,2,3,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11,CAMARGO,176,B1,630,234,91,0,0,11,1,11,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11,CAMARGO,177,B1,444,196,78,0,0,4,1,12,22,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
11,CAMARGO,178,B1,471,203,61,0,0,7,1,6,20,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11,CAMARGO,179,B1,297,127,53,0,0,2,0,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CAMARGO,180,B1,593,223,82,0,0,2,4,6,32,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,CAMARGO,181,B1,360,136,59,0,0,2,0,6,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,CAMARGO,182,B1,332,118,43,0,0,4,1,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,CAMARGO,182,S1,750,20,7,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CAMARGO,183,B1,574,241,67,0,0,3,3,13,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11,CAMARGO,184,B1,482,227,70,0,0,2,5,5,28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11,CAMARGO,185,B1,601,302,75,0,0,4,2,8,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11,CAMARGO,185,C1,601,293,91,0,0,1,1,5,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11,CAMARGO,186,B1,520,212,78,0,0,0,3,8,22,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,CAMARGO,186,C1,408,169,45,0,0,4,2,1,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,CAMARGO,187,B1,513,222,32,0,0,4,2,9,16,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,CAMARGO,188,B1,473,191,47,0,0,6,2,4,20,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,CAMARGO,189,B1,637,269,44,0,0,2,2,15,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11,CAMARGO,190,B1,692,263,79,0,0,3,4,12,31,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
11,CAMARGO,191,B1,511,221,50,0,0,3,2,7,26,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
11,CAMARGO,191,C1,511,179,38,0,0,7,2,0,26,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
11,CAMARGO,191,C2,510,201,50,0,0,6,1,4,26,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,CAMARGO,192,B1,686,223,73,0,0,5,3,8,40,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11,CAMARGO,192,C1,686,226,68,0,0,12,9,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11,CAMARGO,192,C2,685,245,59,0,0,7,6,11,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CAMARGO,192,C3,685,248,47,0,0,7,1,7,42,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11,CAMARGO,192,C4,685,247,53,0,0,6,7,5,37,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11,CAMARGO,192,C5,685,238,61,0,0,6,2,5,38,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11,CAMARGO,193,B1,700,245,74,0,0,3,4,21,25,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
11,CAMARGO,194,B1,553,248,50,0,0,5,1,8,22,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11,CAMARGO,194,C1,553,232,49,0,0,3,4,4,26,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11,CAMARGO,195,B1,655,269,40,0,0,6,3,15,33,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,CAMARGO,196,B1,662,280,52,0,0,4,4,11,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
11,CAMARGO,196,C1,662,253,71,0,0,8,0,10,40,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11,CAMARGO,197,B1,440,176,28,0,0,5,2,7,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
11,CAMARGO,197,C1,439,153,45,0,0,7,3,4,30,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
11,CAMARGO,199,B1,536,223,29,0,0,11,3,21,18,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,CAMARGO,199,C1,536,224,26,0,0,8,6,26,21,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11,CAMARGO,199,E1,462,201,40,0,0,4,1,1,27,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,CAMARGO,200,B1,533,199,39,0,0,4,5,21,38,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CAMARGO,200,C1,533,181,51,0,0,4,3,14,42,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,CAMARGO,201,B1,502,166,31,0,0,10,2,4,22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
